job_title,company,jobtype,region,working_Exp,edu_level,salary,salary_asist,salary_h,salary_l,salary_a
無毒農電商平台 資深產品營運經理,舒果農企業有限公司,農／畜／水產品批發業,台北市大安區,3年以上,專科,"月薪45,000~55,000元",45000~55000,55000.0,45000.0,50000.0
產品經理（虛擬貨幣領域）,伊諾科技有限公司,電腦系統整合服務業,台北市內湖區,2年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
資深人工智慧資料科學家_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,台北市內湖區,2年以上,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
行銷企劃,越診所,診所,台北市中山區,3年以上,專科,"月薪35,000元以上",35000以上,35000.0,35000.0,35000.0
自動控制工程師,晶碩光學股份有限公司,光學器材製造業,桃園市龜山區,經歷不拘,大學,"月薪33,000~55,000元",33000~55000,55000.0,33000.0,44000.0
客房營收分析專員 Revenue assistant/analyst,MGH Mitsui Garden Hotel_台灣三井不動產飯店管理股份有限公司,旅館業,台北市大安區,1年以上,專科,"月薪30,000元以上",30000以上,30000.0,30000.0,30000.0
"數位廣告優化師_ig,fb,google ad  | 直接經驗3年以上",元宇策略行銷顧問有限公司,廣告行銷公關業,台北市大安區,3年以上,專科,"月薪40,000~80,000元",40000~80000,80000.0,40000.0,60000.0
品保工程師,永擎電子股份有限公司,電腦及其週邊設備製造業,台北市北投區,經歷不拘,大學,"月薪30,000~100,000元",30000~100000,100000.0,30000.0,65000.0
電商平台行銷業務專員,歐百達企業有限公司,鞋類／布類／服飾品零售業,新北市中和區,5年以上,學歷不拘,待遇面議,40000~60000,40000.0,40000.0,40000.0
KOL個人品牌自媒體【行銷營運主管】,軒言文創股份有限公司,其他教育服務業,台北市內湖區,3年以上,大學,"月薪40,000~45,000元",40000~45000,45000.0,40000.0,42500.0
營運部專員-金門地區 - O18,德商foodpanda台灣總部_富胖達股份有限公司,電腦系統整合服務業,金門縣金城鎮,1年以上,專科,"月薪28,000~33,000元",28000~33000,33000.0,28000.0,30500.0
軟體設計資深工程師(C#)_台達研究院(南科),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,台南市善化區,經歷不拘,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
(母嬰品牌)行銷企劃專員,輝葉按摩椅_城欣科技股份有限公司,家庭電器／設備及用品零售業,台北市松山區,2年以上,大學,"月薪35,000~45,000元",35000~45000,45000.0,35000.0,40000.0
製程開發工程師(分子試劑組),瑞基海洋生物科技股份有限公司,醫療器材製造業,台中市西屯區,經歷不拘,碩士,"月薪33,000~39,000元",33000~39000,39000.0,33000.0,36000.0
遊戲企劃人員,未來軟體開發有限公司,電腦軟體服務業,台北市信義區,經歷不拘,學歷不拘,待遇面議,40000~60000,40000.0,40000.0,40000.0
【誠品生活-信義】商場營運人員,誠品生活股份有限公司,百貨相關業,台北市信義區,經歷不拘,專科,"月薪30,000~38,000元",30000~38000,38000.0,30000.0,34000.0
數位行銷經理 (882),"經緯智庫股份有限公司 (MGR Consulting Co., Ltd.)",人力仲介代徵,台北市大安區,10年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
OPPO_通路行銷/CRM資深專員,薩摩亞商新茂環球有限公司台灣分公司,其他電信及通訊相關業,台北市內湖區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
Alibaba.com廣告產品運營專家,香港商阿里巴巴香港電子商務有限公司台灣分公司,網際網路相關業,台北市松山區,4年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
品牌企劃行銷專才,悠活原力股份有限公司,食品什貨零售業,台北市中山區,1年以上,專科,"月薪30,000~50,000元",30000~50000,50000.0,30000.0,40000.0
美妝事業-婦嬰品牌行銷企劃襄理,新高橋藥妝_聯橋健康事業股份有限公司,藥品／化妝品及清潔用品零售業,高雄市左營區,3年以上,專科,"月薪40,000~60,000元",40000~60000,60000.0,40000.0,50000.0
數位行銷專員/主任,植物專家-臺灣威瑪舒培有限公司,藥品／化妝品及清潔用品批發業,台北市中山區,3年以上,專科,"月薪36,000~48,000元",36000~48000,48000.0,36000.0,42000.0
應用工程師,震旦集團_震旦行股份有限公司,其他電子零組件相關業,台北市信義區,經歷不拘,大學,"月薪33,000元以上",33000以上,33000.0,33000.0,33000.0
品牌行銷主管 (數據運用),泛美群信控股股份有限公司,其他金融及輔助業,高雄市苓雅區,5年以上,大學,"月薪50,000~65,000元",50000~65000,65000.0,50000.0,57500.0
國際數位行銷專員,廣穎電通股份有限公司,消費性電子產品製造業,台北市內湖區,經歷不拘,大學,"月薪36,000~42,000元",36000~42000,42000.0,36000.0,39000.0
【市場發展部】海外電商行銷專員,中華海洋生技股份有限公司,生化科技研發業,台北市松山區,3年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
整合行銷業務/業務經理,品樂整合行銷有限公司,廣告行銷公關業,台北市大同區,2年以上,專科,"年薪450,000~1,200,000元",450000~1200000,100000.0,37500.0,68750.0
網路行銷高級專員,大樹連鎖藥局_大樹醫藥股份有限公司,藥品／化妝品及清潔用品零售業,桃園市桃園區,2年以上,大學,"月薪32,000~36,000元",32000~36000,36000.0,32000.0,34000.0
影像企劃製作(我愛偶像/零捌卡好笑/MTV娛樂台),MTV電視網_聯鑫行銷股份有限公司,電視業,台北市內湖區,經歷不拘,專科,"月薪25,250~35,000元",25250~35000,35000.0,25250.0,30125.0
[總公司]餐飲企劃主管,都會生活開發股份有限公司,旅館業,高雄市前鎮區,5年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
業務經理 Business Development Manager,英屬開曼群島商萬里雲互聯股份有限公司台灣分公司,電腦軟體服務業,台北市信義區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
社群小編【行銷處】,三井資訊股份有限公司,電子通訊／電腦週邊零售業,桃園市桃園區,2年以上,大學,"月薪32,000~36,000元",32000~36000,36000.0,32000.0,34000.0
遊戲產品營運PM,JOYYOU LIMITED,電腦軟體服務業,台北市中山區,1年以上,大學,"月薪35,000~70,000元",35000~70000,70000.0,35000.0,52500.0
驊哥電腦-網路筆電通路品牌 電商數位行銷企劃專員 可WFH,驊哥電腦_元利迪有限公司,網際網路相關業,新北市淡水區,2年以上,學歷不拘,"月薪40,000~68,000元",40000~68000,68000.0,40000.0,54000.0
品管人員,茂霖食品股份有限公司,飲料製造業,台南市安南區,3年以上,專科,"月薪27,000~32,000元",27000~32000,32000.0,27000.0,29500.0
AI電腦視覺與機器學習工程師_ 台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,台北市內湖區,經歷不拘,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
網路工程師 (專案技士) - 陽明校區(台北),國立陽明交通大學_資訊技術服務中心,其他教育服務業,台北市北投區,經歷不拘,大學,"月薪32,920元以上",32920以上,32920.0,32920.0,32920.0
【誠品生活-中區】商場行銷人員,誠品生活股份有限公司,百貨相關業,台中市中區,2年以上,專科,"月薪27,000~38,000元",27000~38000,38000.0,27000.0,32500.0
商務經理,艾肯娛樂股份有限公司,網際網路相關業,台北市信義區,1年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
UX Designer 使用者體驗設計師,明瑞資通科技股份有限公司,電腦軟體服務業,台北市中山區,經歷不拘,專科,"月薪40,000元以上",40000以上,40000.0,40000.0,40000.0
資料分析軟體工程師,宥倍實業股份有限公司,電腦軟體服務業,高雄市橋頭區,經歷不拘,大學,"月薪29,000~40,000元",29000~40000,40000.0,29000.0,34500.0
行銷企劃執行人員,起家股份有限公司,工商顧問服務業,高雄市新興區,1年以上,大學,"月薪30,000~33,000元",30000~33000,33000.0,30000.0,31500.0
社群經營,博古珍藏店,首飾及貴金屬批發業,桃園市桃園區,經歷不拘,專科,時薪200~250元,200~250,40000.0,32000.0,36000.0
資深廣告投放專員,丹尼船長_宜大科技股份有限公司,綜合商品批發代理業,台北市松山區,經歷不拘,專科,"月薪40,000~50,000元",40000~50000,50000.0,40000.0,45000.0
網路行銷專員,卡瓦蛋糕工場有限公司,其他餐飲業,新北市中和區,2年以上,高中以下,"月薪32,000~40,000元",32000~40000,40000.0,32000.0,36000.0
【企劃部】網路行銷專員,力暘能源股份有限公司,電力供應業,台中市西屯區,5年以上,大學,"月薪32,000~36,000元",32000~36000,36000.0,32000.0,34000.0
MS 客戶成功顧問 - 客戶互動 Engagement,Shopline Limited_商線科技股份有限公司,網際網路相關業,台北市松山區,2年以上,大學,"月薪35,000~45,000元",35000~45000,45000.0,35000.0,40000.0
數位廣告投放/廣告投手/廣告優化(虛擬貨幣),蔚來廣告行銷有限公司,廣告行銷公關業,台北市信義區,1年以上,大學,"月薪40,000~50,000元",40000~50000,50000.0,40000.0,45000.0
LEAN 製程工程師,金竣企業股份有限公司,其他金屬相關製造業,嘉義縣大林鎮,2年以上,高中,"月薪32,000~50,000元",32000~50000,50000.0,32000.0,41000.0
通路開發人員,日青優格,餐館業,台中市南屯區,2年以上,大學,"月薪30,000~40,000元",30000~40000,40000.0,30000.0,35000.0
Digital Marketing Intern - APAC 數位行銷實習生(亞太市場),Tomofun_友愉股份有限公司,電腦系統整合服務業,台北市松山區,經歷不拘,大學,時薪168元,168,26880.0,26880.0,26880.0
行銷廣告投手,新高橋藥妝_聯橋健康事業股份有限公司,藥品／化妝品及清潔用品零售業,高雄市左營區,2年以上,專科,"月薪40,000~45,000元",40000~45000,45000.0,40000.0,42500.0
Life8 「資深」品牌營運專員,米斯特國際企業股份有限公司,鞋類／布類／服飾品零售業,台中市西屯區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
市場行銷主任/副理,JR東日本大飯店台北_捷福旅館管理顧問股份有限公司,旅館業,台北市中山區,2年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
PM產品經理,聖州企業股份有限公司,汽機車及其零配件用品／批發業,台北市大安區,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
反洗錢風險管理師 (AML Risk Officer),畢竟科技股份有限公司,網際網路相關業,台北市中山區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
行銷美編/網路行銷/社群小編(兼職),奇點網路行銷,網際網路相關業,台南市東區,經歷不拘,學歷不拘,時薪170~180元,170~180,28800.0,27200.0,28000.0
製程研發副理/經理,凌嘉科技股份有限公司,半導體製造業,台中市西屯區,6年以上,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
KlassiC.流行眼鏡品牌_行銷企劃,KlassiC.流行眼鏡品牌_克拉戲客股份有限公司,鐘錶／眼鏡零售業,台北市信義區,1年以上,高中,"月薪30,000~40,000元",30000~40000,40000.0,30000.0,35000.0
主任執行企劃,向上集團_向上國際科技股份有限公司,電腦軟體服務業,台中市北區,5年以上,專科,"月薪50,000元以上",50000以上,50000.0,50000.0,50000.0
Senior Data Scientist,美商訊能集思智能科技股份有限公司台灣分公司,電腦軟體服務業,台北市中正區,2年以上,碩士,"月薪60,000~120,000元",60000~120000,120000.0,60000.0,90000.0
AI Data Scientist / AI Engineer_Delta Research Center(台北/南科),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,台北市內湖區,3年以上,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
數位成長部-數位廣告優化師 (FB/GAD),敦謙國際智能科技股份有限公司,旅遊服務業,台中市西屯區,3年以上,專科,"月薪35,000~60,000元",35000~60000,60000.0,35000.0,47500.0
全球商家發展副理 Supplier Development Assistant Manager [商城],酷遊天股份有限公司,旅遊服務業,台北市內湖區,3年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
策略分析師,領先創新科技股份有限公司,電腦軟體服務業,台北市松山區,3年以上,大學,"月薪50,000元以上",50000以上,50000.0,50000.0,50000.0
業務經理 Sales Manager,偉康科技股份有限公司,電腦軟體服務業,台北市松山區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
【1124】電商運營高階主管,貝爾威勒電子股份有限公司,其他相關製造業,桃園市桃園區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
產品經理Product Manager (產品技術支援),美商訊能集思智能科技股份有限公司台灣分公司,電腦軟體服務業,台北市中正區,2年以上,大學,"月薪50,000元以上",50000以上,50000.0,50000.0,50000.0
數位行銷及系統 專員,高鐵_台灣高速鐵路股份有限公司,鐵路運輸業,台北市南港區,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
電商專員(新北土城/桃園),桔揚股份有限公司,飲料製造業,新北市土城區,2年以上,專科,"月薪32,000~40,000元",32000~40000,40000.0,32000.0,36000.0
工程助理,兆旭股份有限公司,其他電子零組件相關業,新北市汐止區,經歷不拘,高中,"月薪26,000元以上",26000以上,26000.0,26000.0,26000.0
產品經理 Product Manager (產品規劃),美商訊能集思智能科技股份有限公司台灣分公司,電腦軟體服務業,台北市信義區,2年以上,大學,"月薪50,000元以上",50000以上,50000.0,50000.0,50000.0
品牌副理,泰德利股份有限公司,食品什貨批發業,台北市中山區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
軟體開發工程師,達特富科技股份有限公司,醫療器材製造業,宜蘭縣五結鄉,2年以上,大學,"月薪35,000~50,000元",35000~50000,50000.0,35000.0,42500.0
今-活動行銷企劃(高雄) ,財團法人蒲公英希望基金會,其他組織,高雄市前鎮區,1年以上,專科,"月薪28,000~40,000元",28000~40000,40000.0,28000.0,34000.0
PMO專員 (Project Management Optimization)-內湖陽光街,Advantech_研華股份有限公司,電腦系統整合服務業,台北市內湖區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
AI軟體研發工程師(內湖瑞光路),Advantech_研華股份有限公司,電腦系統整合服務業,台北市內湖區,經歷不拘,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
